listing_type,link,sqm,rooms,description,price,elevator,mamad,parking,views,date_advertised,date_last_seen_active,listing_id,city,neighborhood,street,floor,property_type,ad_number,error
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/yka7a1vb,150,6.0,"לרציניים בלבד! פנטהאוז דופלקס מדהים בקומה 4 מתוך 4, שמור וחדש לחלוטין לאחר שיפוץ מקיף (אמבטיה, שירותים, ריצוף וצבע).

מאפיינים מרכזיים:
 5 חדרי שינה גדולים ומרווחים
 4 כיווני אוויר (אוויר ואור בשפע)
 מרפסת גדולה ומפנקת
 סלון ומטבח רחבי ידיים
 חנייה לדיירי הבניין בלבד
לא להתקשר בשבת",7800,True,False,False,,2026-08-28 11:06:06,2026-09-10T18:51:29+00:00,yka7a1vb,בני ברק,נחלת שמעון,צבי הרלינג 13,4,דירה,85323439,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/1btrl2vd,126,5.0,"דירת 5 חדרים שמורה, מוארת ומורחבת, בבניין קטן (4 קומות) עם מעלית ונגישות מהירה וישירה ליציאה מהעיר ולמוסדות חינוך.

2 מרפסות: מרפסת סוכה אחורית + מרפסת קדמית נעימה.

אחסון יעודי: מתחם נעול בחתר הבניין, מוכן למחסן

חדר אמבטיה וחדר שירותים נפרדים

מתאים למשפחות צעירות, אברכים עובדים ושוכרים איכותיים המחפשים איכות חיים, שקט, וסביבה תורנית",7885,True,False,False,,2026-09-09 10:47:41,2026-09-10T18:51:29+00:00,1btrl2vd,בני ברק,"הפועל המזרחי ג', שיכון ג'",יהודית 6,2,דירה,54850519,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/163atc65,120,5.0,"דירה יפה ומרווחת מאוד, משופצת ומטופחת ברמה גבוהה, כיווני אוויר מצוינים, מאווררת וממוזגת היטב, כולל סלון גדול ומרווח, יחידת הורים מפנקת ומרפסת גדולה המתאימה לסוכה רחבה מאוד, חדר אמבטיה מפואר. האזור שקט ונעים",8000,False,False,False,,2026-08-05 21:46:59,2026-09-10T18:51:29+00:00,163atc65,בני ברק,"הפועל המזרחי ג', שיכון ג'",יהודית 9,1,דירה,58916216,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/rec239dg,130,5.0,"תיווך!!! בשכונת תל גיבורים המבוקשת דופלקס 5 חדרים כ 130 מ""ר הכוללים יחידת הורים,  מטבח משודרג ,גג כ 30 מ""ר ,  ממד  , שני מקלחות ושירותים. הדירה משופצת",8000,False,False,False,,2026-08-23 12:30:06,2026-09-10T18:51:29+00:00,rec239dg,בני ברק,תל גיבורים,,2,דופלקס,83804772,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/qx61qmbf,130,6.0,"להשכרה, (ללא תיווך) דירה מפנקת ומושקעת בפרויקט יוקרתי ברחוב הירקון 34 בני ברק, חדשה מקבלן,  מיקום מרכזי, מרכזי חנויות, קניון איילון, 2 -מעליות ,5 חדרים + סלון גדול, מטבח גדול ומפנק, יחידת הורים + מקלחת ,  חדר אמבטיה ושירותים מרכזי, שירותי אורחים, ממ""ד תקני, חדר כביסה, הנמכת תיקרה במסדרון, מערכת מיזוג אויר מושקעת VRF כולל מערכת חיסכון בחשמל ושעון שבת, מרפסת ענקית 18 מ""ר",8150,True,True,False,,2026-04-09 20:16:37,2026-09-10T18:51:29+00:00,qx61qmbf,בני ברק,פרדס כץ,הירקון 34,5,דירה,71746035,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/fivq0j04,120,5.5,"השכרה, גג/ פנטהאוז, קומה 3, בני ברק",8200,False,False,False,,2026-08-11 10:44:03,2026-09-10T18:51:29+00:00,fivq0j04,בני ברק,גבעת סוקולוב,"רמב""ם 28",3,גג/ פנטהאוז,58021014,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/2mijzbz1,90,3.0,"מקום מפואר אסטרטגי במצב מצוין ללא תיווך

עזרא",8500,False,False,False,,2026-08-20 23:58:05,2026-09-10T18:51:29+00:00,2mijzbz1,בני ברק,קרית ויז'ניץ,אברהם בן דוד 9,1,דירה,56015732,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/yqxzkb7s,130,5.5,"השכרה, דירה, קומה 4, בני ברק משופצת כחדשה מפוארת מאד תכנון אדריכלי 2 סוכות. סוכה אחת בסלון. 2 מרפסות. אחת פתוחה לנוף עצים. אזור חסידי",8500,True,False,False,,2026-08-18 19:23:04,2026-09-10T18:51:29+00:00,yqxzkb7s,בני ברק,מרכז העיר,קדושת יום טוב 9,4,דירה,77919317,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/g8cty339,170,6.0,"להשכרה מפרטי
דופלקס גדול ומרווח:  
 85 מ' בקומה ראשונה + 40 מ' בקומה השנייה + מרפסת גג של 45  מ'. 
הדירה כוללת 2 מטבחים גדולים-  בכל קומה מטבח , מזגנים בכל החדרים,  2 שירותים , 
2 מקלחות, מרפסת סוכה, מרוהטת חלקית, ארונות קיר בחדרי שינה.
דירה במצב מעולה, עברה שיפוץ",8900,False,False,True,,2026-08-15 19:44:00,2026-09-10T18:51:29+00:00,g8cty339,בני ברק,הר שלום,אחיה השילוני 10,2,דופלקס,48155156,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/tsvdarh0,140,6.0,"דירת 6 חדרים נדירה
יש מעלית וחניה
ועם 2 מרפסות סוכה
משופצת מהיסוד
אין נכסים כאלו!",8900,True,False,True,,2026-08-18 23:17:23,2026-09-10T18:51:29+00:00,tsvdarh0,בני ברק,מרכז העיר,ישמח משה,4,דירה,44307483,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/vg3pm6s4,150,6.5,"דופלקס-פנטהאוז 7 חד' להשכרה במיקום מושלם!
נכס ייחודי ומרווח, בנוי ב-2 קומות  במיקום הכי מבוקש באזור
7 חדרים גדולים  סלון ענק ומואר.
מרפסת ענקית פתוחה לנוף
3 כיווני אוויר מצוינים.
מיקום פצצה - נגישות גבוהה להכל, חנויות, תחבורה ומוסדות חינוך.
לרציניים בלבד גמיש במחיר!!",9000,False,False,False,,2026-06-01 12:48:39,2026-09-10T18:51:29+00:00,vg3pm6s4,בני ברק,"הפועל המזרחי ה', שיכון ה'",,3,גג/ פנטהאוז,73803808,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/kwah74ue,120,4.0,"דירה חדשה להשכרה!! 
120 מ""ר דירת 4 חדרים 
חניה תת קרקעית 
ממ""ד 
45 מטר מרפסות נוף מטורף
מזגנים בכל החדרים 
דירה מוארת ונעימה 
קרבה לבתי ספר בתי כנסת וחנויות",9400,True,False,False,,2026-07-30 18:02:36,2026-09-10T18:51:29+00:00,kwah74ue,בני ברק,נחלת שמעון,יגאל אלון,7,גג/ פנטהאוז,47530729,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/8truj8j3,160,5.0,"תיווך !!! בית מרווח בן 5.5 חדרים, בנוי על 3 קומות, בשטח של כ-160 מ""ר בנוי על 3 קומות
גג פתוח בקומה השלישית .הבית מרוהט קומפלט  הבית מתאים לחברת כוח אדם !!!
מיקום נוח, קרוב לצומת גהה עם גישה מהירה לצירי תחבורה מרכזיים",10000,False,False,False,,2026-07-22 11:39:56,2026-09-10T18:51:29+00:00,8truj8j3,בני ברק,יסודות,,0,דירה,55643396,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/gsb5k9in,200,7.0,פנטאהוז ענק מפואר ברמה גבוהה + משרד צמוד,14000,False,False,True,,2026-08-31 00:39:19,2026-09-10T18:51:29+00:00,gsb5k9in,בני ברק,"הפועל המזרחי ה', שיכון ה'",הרב גוטמכר,3,גג/ פנטהאוז,85442804,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/c0ox3rsj,240,7.0,"דירת גג עם שתי מטבחים יכול להתאים ל 2 משפחות עם הפרדה בחלק העליון 
קומה ראשונה 5 חדרים כ 120 מ""ר 
2 שרותים מקלחון ואבטיה
קומה 2  80 מ""ר בנוי + 40 מרפסת שמש
מטבח פינת אוכל סלון חדר שינה שרותים ומקלחת
",14500,True,False,True,,2026-08-06 19:27:50,2026-09-10T18:51:29+00:00,c0ox3rsj,בני ברק,קרית ויז'ניץ,אברהם בן דוד 21,3,גג/ פנטהאוז,53024031,
rent,https://www.yad2.co.il/realestate/item/center-and-sharon/6acvnvvf,269,7.0,"בית פרטי גדול ומרווח, עם חלוקה נוחה, מרחבים גדולים ופוטנציאל רב, מתאים למשפחה גדולה, למגורים או לשימוש כמוסד ציבורי.
קומת כניסה: ממ""ד,חדר רחצה+שירותים,מטבח גדול ומרווח,חלל סלון ענק ,יציאה לחצר מפנקת ושטח מקורה.
קומה א: 5 חדרי שינה,2 חדרי רחצה,3 מקלחות ו2 מרפסות שמש.
קומה גג:
שטח מקורה עם אופציה לסגירת חדרים 2 נוספים באמצעות קירות גבס
מרפסת שמש גדולה.
מעלית רחבה ונגישה,2 חניות ומחסן.
תיווך:חודש+מעמ",25000,True,True,True,,2026-09-10 11:01:47,2026-09-10T18:51:29+00:00,6acvnvvf,בני ברק,יסודות,חיים לנדאו,0,בית פרטי/ קוטג',49838429,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/1q6c7omr,70,3.0,"דירת שותפים, בדירה נשארת שותפה.
ממוקמת במיקום מרכזי, קרובה לתחבורה ציבורית,חנויות וברים. קומה 3 בלי מעלית, כניסה מיידית.
החשבונות מתחלקים בצורה שווה",6000,False,False,False,,2026-09-01 18:07:29,2026-09-10T18:51:29+00:00,1q6c7omr,גבעתיים,בורוכוב,סירקין 15,3,דירה,79070749,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/2dk22dzu,80,3.0,"דירת קרקע מקסימה בת 3 חדרים עם מרפסת מקורה גדולה שיכולה לשמש כחדר נוסף, במיקום מושלם. מוארת! הכי שקטה בגבעתיים. מתאים לזוג/משפחות צעירות",6000,False,False,False,,2026-09-01 20:46:30,2026-09-10T18:51:29+00:00,2dk22dzu,גבעתיים,גבעת קוזלובסקי,גלבוע 17,0,דירה,86661324,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/3p09hion,99,4.0,"דירת 4 חדרים -להשכרה !
דירה פנויה - כניסה מיידית !
דירה שופצה עכשיו 
דירה גדולה כ-99 מ""ר 
קומה 3 מתוך 4
מעל קומת המסחר
מזגנים חדשים בחדרים
יש מקלט בבניין
קרובה למקומות בילוי: מסעדות ופאבים
קרובה למרכזי קניות
קרובה למוסדות חינוך וגנים
קרובה לתחבורה ציבורית
יציאה נוחה לתל אביב
ללא מעלית
ללא חניה בטאבו",6000,False,False,False,,2026-09-06 14:23:06,2026-09-10T18:51:29+00:00,3p09hion,גבעתיים,בורוכוב,סירקין,3,דירה,44859623,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/4pkrxsas,65,3.0,"להשכרה בשכונת שינקין, גבעתיים. דירת 3 חדרים מרווחת ומוארת, כ-65 מר, קומה 3 מתוך 3. דירה שמורה ששופצה לפני כ-7 שנים, עם חלונות אטומים חדשים לשיפור השקט והנוחות. מיזוג בחדרים, מקרר, מיטה, מזרון וטוסטר אובן נשארים בדירה. מיקום מרכזי בכצנלסון, קרוב לבתי קפה, סופרים, חדרי כושר, חנויות ותחבורה ציבורית. מתאימה ליחיד או זוג. ללא בעח",6000,False,False,False,,2026-08-25 01:23:32,2026-09-10T18:51:29+00:00,4pkrxsas,גבעתיים,שינקין,כצנלסון,3,דירה,49774860,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/7ftm2lsh,60,2.0,"דירה נוחה מאוד. 
יש חדר כביסה.
עליה לגג
המחיר כולל וועד בית+ מיסי עיריה",6000,False,False,True,,2026-09-08 12:10:16,2026-09-10T18:51:29+00:00,7ftm2lsh,גבעתיים,גבעת הרמבם,אילת 11,2,יחידת דיור,59532374,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/883j6t0v,80,3.5,"80 מ""ר, 3.5, ברחוב המרי (ק. 1) , כניסה נוספת מהמבוא (ק. 3)
חניה 
מזגנים, רשתות בחלונות, מרחב בין בניינים סמוכים,
שפע מקומות אחסון, עורפית ושקטה.
במיקום מרכזי אך שקט, קרוב למרכזי בילוי, פאבים ובתי קפה, חדר כושר, תחנות אוטובוס, גנים ובתי""ס",6000,False,False,True,,2026-07-13 19:37:16,2026-09-10T18:51:29+00:00,883j6t0v,גבעתיים,שינקין,המרי 30,1,דירה,59809366,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/ap8comx5,78,3.0,"להשכרה בגבעת רמב""ם, גבעתיים

3 חדרים  78 מר  קומה 2 ללא מעלית
מרפסת פנימית מחדר השינה |חנייה שיתופית מקלט צמוד
מיקום מעולה, קרוב מאוד ליציאה לתל אביב
כניסה 1.10 עם גמישות",6000,False,False,True,,2026-09-08 17:49:07,2026-09-10T18:51:29+00:00,ap8comx5,גבעתיים,גבעת הרמבם,,2,דירה,47096641,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/c0ltuthm,67,4.0,"דירה נהדרת משופצת מהיסוד.
סלון, מטבח מאובזר (כיריים חשמליות, מדיח, תנור), שלושה חדרי שינה, שני שירותים ומקלחת. 
שלושה כיווני אויר. דוד שמש כולל סוויצ'ר. צנרת חדשה, לוח חשמל חדש תלת פאזי",6000,False,False,False,,2026-06-01 10:03:44,2026-09-10T18:51:29+00:00,c0ltuthm,גבעתיים,תל גנים,המאבק 67,1,דירה,43851796,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/e7mjccnl,90,4.0,"דירת 4 חדרים מרווחת, נעימה ובמיקום מושלם בגבעתיים.
מזגן בכל חדר, מטבח גדול, סלון מרווח, חלל שמשמש כמרפסת סגורה וארונות קיר. 
רחוב ללא מוצא עם חנייה בשפע בקרבה לתחבורה ציבורית, לקניון גבעתיים, לקאנטרי וצמוד לגן רבקה המושלם.
פינוי בינוי צפוי בעתיד (כרגע אין תאריך ממשי)",6000,False,False,False,,2026-08-28 12:48:02,2026-09-10T18:51:29+00:00,e7mjccnl,גבעתיים,תל גנים,ההסתדרות 5,4,דירה,75342746,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/f1arxwx8,50,3.0,"דירה במיקום מנצח קרוב לתחנות אוטובוסים מסעדות סופרים 
קומה 3 
3 חדרים 
מרפסת שירות 
6000 צמוד למדד 
וועד בית 80
ארנונה 600 לחודשיים",6000,False,False,False,,2026-09-08 10:59:16,2026-09-10T18:51:29+00:00,f1arxwx8,גבעתיים,"הל""ה",הורדים 7,3,דירה,87088461,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/ftrcw16x,70,2.5,"דירה מקסימה, עורפית, חלון ענק לגינה, קומה שלישית...שוכרים עוזבים לחו""ל מוכנים למכור את הרהיטים, יכולים גם להעביר חניה להשכרה . רח שנקין בגבעתיים",6000,False,False,False,,2026-09-05 20:36:20,2026-09-10T18:51:29+00:00,ftrcw16x,גבעתיים,שינקין,שיינקין 50,3,דירה,44112268,
rent,https://www.yad2.co.il/realestate/item/tel-aviv-area/iw7kca4f,85,3.0,"להשכרה בגבעתיים בגבעת רמב""ם דירה 3 חדרים 85 מ""ר קומה שניה חזית
גדולה  מרוווחת ומאווררת 
מרפסת פנימית ,מיזוג, מטבח חדש,דוד שמש,ומרפסת 
הדירה ללא ריהוט.

הדירה נמצאת בקרבת כיכר רמב""ם,
מרכז קניות,קרוב לקניון גבעתיים,תחבורה קרובה וזמינה, יצאה קרובה לת""א רכבת השלום עיזראלי.

מקלט משותף בבנין !
מתאימה גם לשותפים !
לכניסה מידי !",6000,False,False,False,,2026-03-08 21:00:57,2026-09-10T18:51:29+00:00,iw7kca4f,גבעתיים,גבעת הרמבם,"רמב""ם 18",2,דירה,69737427,
