listing_type,link,sqm,rooms,description,price,rented_for,elevator,mamad,parking,tama38,views,date_advertised,date_last_seen_active,listing_id,city,neighborhood,street,floor,property_type,ad_number,error
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/a8hrbjml,58,2.5,"למכירה דירה 2.5 חדרים קומה 3מתוך 3 
כ 58 מטר פלוס מרפסת 
חתומה לפינוי בינוי עם חברת הוד גרופ 
תתקבל תמורה של 85 מטר פלוס חניה ממד ומרפסת שמש.  
מושכרת כיום",1650000,mentioned (amount unclear),False,False,False,False,,2026-08-23 10:49:13,2026-09-10T13:56:10+00:00,a8hrbjml,בני ברק,אזור תעשיה צפון,בר כוכבא,3,דירה,87596540,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/eouzxrmk,75,3.5,"מציאה שווה!!
3.5 חדרים בלב פרדס כץ 
קרוב לכל מה שצריך פארקים גינות קופת חולים וחנויות !
קומה א חזית פתוחה ויפה 
מרפסת סוכה ! 
יחידת הורים 
עסקה שלא רואים כל יום!!",1650000,,False,False,False,False,,2026-02-16 08:31:41,2026-09-10T13:56:10+00:00,eouzxrmk,בני ברק,פרדס כץ,,1,דירה,42067680,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/h9smt0od,79,3.0,משופצת-מהיסוד 3כיווני אויר אופציות נרחבות סוכה,1650000,,False,False,False,False,,2026-05-06 15:21:01,2026-09-10T13:56:10+00:00,h9smt0od,בני ברק,מרכז העיר,הירדן,3,דירה,62540245,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/n8p5eaxj,70,2.5,"דירה במיקום טוב, מחיר מעולה, חזית",1650000,,False,False,False,False,,2026-01-28 21:42:50,2026-09-10T13:56:10+00:00,n8p5eaxj,בני ברק,הר שלום,,0,דירה,53805751,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/xtojpafd,95,3.0,למכירה באברבנאל דירת 3 חדרים כ60 מטר + מעטפת שלד מוכנה להרחבה כ55 מטר במחיר מציאה של 1.650.000 סגירה,1650000,,False,False,False,False,,2026-07-26 15:45:47,2026-09-10T13:56:10+00:00,xtojpafd,בני ברק,יסודות,,1,דירה,77836635,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/ct1guoyf,80,3.0,א.המכבים משופצת ויפה מרפסת שמש וסוכה חזית א.להרחבה,1660000,,False,False,False,False,,2026-05-26 01:25:01,2026-09-10T13:56:10+00:00,ct1guoyf,בני ברק,תל גיבורים,מנחם בגין,2,דירה,55692418,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/l00kce2x,63,3.0,"למכירה דירת 3 חדרים ,63 מ""ר 
דירה שמורה עם פוטנציאל להסב לדירת 3.5 חדרים 
מסתור כביסה גדול וסלון מרווח במיוחד
מזגן בכל חדר
לפרטים נוספים צרו קשר",1670000,,False,False,False,False,,2026-02-20 11:35:58,2026-09-10T13:56:10+00:00,l00kce2x,בני ברק,פרדס כץ,ביאליק,3,דירה,64937140,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/smhqw208,72,3.0,"דירה מרווחת חדרים גדולים , 2 מרפסות , קומה ראשונה במיקום מרכזי , מעולה למשקיעים , חובה לראות !!! גמיש !!!",1677000,,False,False,False,False,,2026-09-07 17:45:03,2026-09-10T13:56:10+00:00,smhqw208,בני ברק,פרדס כץ,דרך זאב ז'בוטינסקי,1,דירה,62722903,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/76fz3pz8,67,3.5,"א.נורדאו ק""ג משופצת-מהיסוד כ67מר אישורים לגג",1680000,,False,False,False,False,,2026-05-27 15:29:40,2026-09-10T13:56:10+00:00,76fz3pz8,בני ברק,פרדס כץ,נורדאו,3,גג/ פנטהאוז,64905474,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/d9mhcl4x,80,3.0,"זבוטינסקי צד בני ברק א.לכניסה מבני ברק
אופציה לבניה בגג עוד קומה
",1680000,,False,False,False,False,,2026-08-13 19:34:06,2026-09-10T13:56:10+00:00,d9mhcl4x,בני ברק,מרכז העיר,דרך זאב ז'בוטינסקי,3,דירה,77225186,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/djpnmlx9,75,3.0,דירה מושקעת חדשה יפהפיה במרכז העיר. כרגע היא מושכרת. גמיש. טאבו משותף. קומה 3.5 מתוך 4.5,1680000,mentioned (amount unclear),False,True,False,False,270,2026-08-02 19:06:39,2026-09-10T13:56:10+00:00,djpnmlx9,בני ברק,קרית ויז'ניץ,גבעת פנחס 3,4,דירה,62959718,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/voxxl8ij,75,3.5,"א.נורדאו מציאה של ממש משופצת כ75מר
אופציה בגג בטון השכן בנה
מציאה שלא תחזור",1680000,,False,False,False,False,163,2026-05-26 01:28:32,2026-09-10T13:56:10+00:00,voxxl8ij,בני ברק,פרדס כץ,השניים,3,דירה,96655010,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/9fh33y1v,57,2.5,בית שמור קומה 1 חצר משותפת גדולה +מקלט בניין גדול מאוד ומרווח ציבור חרדי אופציה להרחבה בניין שמור ומטופח,1690000,,False,False,False,False,,2026-08-31 10:24:01,2026-09-10T13:56:10+00:00,9fh33y1v,בני ברק,פרדס כץ,הרב דנגור 7,1,דירה,88160609,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/oeecq0ca,74,3.0,"דירת שלושה חדרים, לקניה או להשקעה
 מרפסת סוכה ענקית ,
מתוכננת היטב ממוזגת, נעימה, 
אופציה להרחבה ,
פינוי מיידי כ- 74 מטר , קומה שניה",1690000,,False,False,False,False,223,2026-08-11 23:52:55,2026-09-10T13:56:10+00:00,oeecq0ca,בני ברק,פרדס כץ,הרב ישראל אבו חצירא 29,2,דירה,46860919,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/5catnceu,65,3.0,"מכירה, דירה, קומה 6, בני ברק",1700000,,True,True,False,False,,2026-08-31 17:36:41,2026-09-10T13:56:10+00:00,5catnceu,בני ברק,תל גיבורים,,6,דירה,87176305,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/awd0yiqr,78,3.0,דירה טובה  ברחוב זבוטינסקי פינת בילו. שכנים חרדים בבניין.  קרובה לתחבורה ציבורית  לגנים ציבוריים. בתי כנסת ובעצם קרובה להכל.  78 מר.3חדרים עם מטבח נפרד. חדר שינה ענק. מזגנים בכל הבית. דירה משופצת ויפה. אינסטלציה חדשה .ריצוף ודלתות פנים חדישות. שווה  לבוא ולראות ולהתרשם מקרוב... אופציה לבניה על הגג 60 מר לפחות....יש חתימות שכנים. בנין שקט ורגוע .אופצייה לקניית הריהוט...התגמשות במחיר לסגירה מיידית,1700000,,False,False,False,False,,2026-01-04 21:18:51,2026-09-10T13:56:10+00:00,awd0yiqr,בני ברק,מרכז העיר,דרך זאב ז'בוטינסקי 124,3,דירה,81738163,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/xh5oliit,67,3.0,מציאה א.שבטי ישראל משופצת א.לבניה בגג,1700000,,False,False,False,False,,2026-06-09 17:41:19,2026-09-10T13:56:10+00:00,xh5oliit,בני ברק,גבעת סוקולוב,שבטי ישראל,3,גג/ פנטהאוז,58918909,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/038ols86,60,3.0,"מציאה אמיתית ! 

דירה נמכרת בטאבו רגיל ב 1.7 מיליון

במיקום מבוקש ! פינת הרב ש""ך.

דירה בחזית , מוארת ומאוורת מאוד.

אפשרות הרחבה",1720000,,False,False,False,False,,2025-11-06 10:56:08,2026-09-10T13:56:10+00:00,038ols86,בני ברק,מרכז העיר,הושע 2,2,דירה,61508412,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/0swp577b,64,3.5,"למכירה במיקום אסטרטגי 
כניסה מיידית 
נכס שמור במצב מצוין 
ברחוב ז'בוטינסקי / בנימין אברהם  
דירה גדולה ומוארת 
שלושה וחצי חדרים 
בתכנון חכם 
גמיש",1730000,,False,False,False,False,,2026-09-07 16:31:49,2026-09-10T13:56:10+00:00,0swp577b,בני ברק,פרדס כץ,דרך זאב ז'בוטינסקי 129,2,דירה,43488896,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/1u42esse,70,3.0,3 חדרים במצב מצטיין 70 מטר גדולה עם סוכה כל הקודם זוכה,1730000,,False,False,False,False,,2026-07-16 22:44:30,2026-09-10T13:56:10+00:00,1u42esse,בני ברק,פרדס כץ,השניים,1,דירה,57670930,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/jtispm1e,56,2.0,דירה שמורה משופצת 2חדרים ענקיים פלוס מרפסת דירה מרווחת ונעימה,1730000,,False,False,False,False,,2026-05-26 13:34:48,2026-09-10T13:56:10+00:00,jtispm1e,בני ברק,גבעת רוקח,רבי עקיבא 37,3,דירה,73483600,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/40ni3all,70,3.0,"חדש למכירה בהשניים 
3 חדרים 
סוכה בחדר ילדים 8 מ""ר 
שמורה 
עורפית 
גמיש קצת לרציניים",1739000,,False,False,False,False,,2026-07-09 12:36:11,2026-09-10T13:56:10+00:00,40ni3all,בני ברק,פרדס כץ,השניים,1,דירה,47298924,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/4u6rmb4r,72,3.0,"דירה בת 15 שנה במצב מצוין 
הנכס ממוקם בקומת קרקע ברחוב שקט וצדדי 
קרוב לרחובות מרכזיים ולמשרדים וקרוב לרכבת קלה
חדר שינה וחדר ממ""ד מרווחים ומוארים 
סלון ומטבח מחוברים ומרפסת שמש סגורה
המחיר גמיש לרצינים",1745000,,True,True,False,False,163,2026-08-18 18:51:21,2026-09-10T13:56:10+00:00,4u6rmb4r,בני ברק,תל גיבורים,דב גרונר 27,0,דירת גן,65739906,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/113pqzbc,64,2.5,"ללא תיווך!! מוארת, מרווחת ומאווררת.
מיקום מעולה! ברחוב שקט ומתחרד, בקרבה למוסדות חינוך, בתי כנסת, מרכזי קניות ותחב""צ.
פוטנציאל נהדר- קומה שניה ואחרונה, עם אופציה לבניה על הגג",1749000,,False,False,False,False,,2026-08-24 21:01:03,2026-09-10T13:56:10+00:00,113pqzbc,בני ברק,פרדס כץ,הנגב 27,2,דירה,82287403,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/4j6oisj0,74,3.0,"בלעדי חדש בשוק!!!! דירה 3 חדרים כ 74 מ""ר .קומה ג ואחרונה גג בטון , הדירה משופצת פינוי 3 חודשים",1750000,,False,False,False,False,,2026-08-24 11:43:24,2026-09-10T13:56:10+00:00,4j6oisj0,בני ברק,פרדס כץ,נורדאו,3,דירה,48218428,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/d71ww1lu,86,4.0,"מכירה, דירה, קומה 1, בני ברק",1750000,,False,False,False,False,390,2026-07-16 07:55:42,2026-09-10T13:56:10+00:00,d71ww1lu,בני ברק,קרית הרצוג,,1,דירה,81761340,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/ux2menac,70,3.0,"בבלעדיות!!
בדוד המלך

בטאבו משותף.
4 חדרים.
משופצת קומפלט.
קומה 4 ללא.
מרפסת סוכה.
3 כ""א. חזיתית.
ניתןלקחת משכנתא",1750000,,False,False,False,False,,2026-07-20 09:14:52,2026-09-10T13:56:32+00:00,ux2menac,בני ברק,הר שלום,דוד המלך,4,דירה,48056001,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/zn9avs0s,67,3.0,א.גנחובסקי בבלעדיות מציאה! אופציה בגג ובצד כ67מר,1750000,,False,False,False,False,,2026-08-31 17:22:51,2026-09-10T13:56:32+00:00,zn9avs0s,בני ברק,קרית הרצוג,רבי שלמה יוסף גניחובסקי,4,דירה,41045679,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/f0tph94o,75,3.0,"מוטיבציה גבוה למכירה 
בלב רחוב רבי עקיבא דירת 3 חדרים 75 מ""ר נטו קומה ראשונה חזית. 
מתאימה מאוווד למשקיעים",1760000,,False,False,False,False,,2026-08-17 15:46:10,2026-09-10T13:56:32+00:00,f0tph94o,בני ברק,הר שלום,רבי עקיבא 66,1,דירה,67749256,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/gw3k3fp6,70,3.0,א.הרצוג עם מעלית כ68מר,1760000,,True,False,False,False,,2026-08-26 12:27:38,2026-09-10T13:56:32+00:00,gw3k3fp6,בני ברק,הר שלום,הרב הרצוג,4,גג/ פנטהאוז,76420041,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/9xmzixvy,60,3.0,"דירה 60 מטר עם אופציה ממשית לבנייה של 60 מטר נוספים עם תוכניות ואישור מהנדס 
הדירה מחולקת ל 2 יחידות שמושכרות כיום יש 2 חדרי שירותים מקלחת ואמבטיה הזדמנות פז למשקיעים לפרטים נוספים וסיור בנכס צרו קשר",1770000,mentioned (amount unclear),False,False,False,False,,2026-07-09 22:32:02,2026-09-10T13:56:32+00:00,9xmzixvy,בני ברק,פרדס כץ,טרומפלדור,3,דירה,45576338,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/c1ef5ntr,60,3.0,"בנורוק המבוקש
דירת 3 חד' כ-60מ', קומה שניה .
משופצת
אופציה גדולה להרחבה- של 60 מטר - יש חתימות שכנים
פוטנציאל לדירה של 120 מ'
קרובה לבתי כנסת, גינה, וגני ילדים",1770000,,False,False,False,False,,2026-06-09 14:32:29,2026-09-10T13:56:32+00:00,c1ef5ntr,בני ברק,קרית הרצוג,הרב נורוק,2,דירה,44809304,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/0wquwoog,70,3.0,"מכירה, דירה, קומה 3, בני ברק",1780000,,True,True,False,False,,2026-07-16 17:07:45,2026-09-10T13:56:32+00:00,0wquwoog,בני ברק,פרדס כץ,,3,דירה,46351067,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/5hekdnf0,60,3.0,"דירה למכירה 3 חדרים 
כ-60 מטר קומה 1.
משופצת כחדשה
סורגים וחלונות חדשים ,אינסטלציה וצנרת חדשה ועוד...
שכנים טובים ברחוב דב הוז.
המחיר: 1,780,000 ש""ח גמיש
אפשרות להרחבה ללא תיווך",1780000,,False,False,False,False,,2026-08-26 10:53:13,2026-09-10T13:56:32+00:00,5hekdnf0,בני ברק,פרדס כץ,דב הוז 16,1,דירה,72344184,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/82vib3cj,65,3.0,"דירה יפה ומהממת, מתוכננת היטב, משופצת כחדשה, ממוזגת ומוארת, דודש, יחידת הורים,מיקום מרכזי ונוח, בקרבת בתי כנסת וגני ילדים, שכנים מעולים,בנין חרדי. לא למתווכים",1780000,,False,False,False,False,,2026-04-11 22:41:31,2026-09-10T13:56:32+00:00,82vib3cj,בני ברק,פרדס כץ,אברבנאל 55,1,דירה,68345082,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/cebay45a,65,3.0,"יוסף חיים 8 בני ברק.
 דירת 3 חדרים.
 65 מ""ר בנוי.
 שמורה מאוד.
 רחוב שקט.
 אפשרות הרחבה ממשית!
 בקרבת גנים ובתי ספר.
 קרובה לצירים מרכזיים (זבוטינסקי ודרך אם המושבות)",1780000,,False,False,False,False,,2024-01-22 12:24:33,2026-09-10T13:56:32+00:00,cebay45a,בני ברק,תל גיבורים,שדרות הרב יוסף חיים 8,1,דירה,78230874,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/rrpi51cj,75,3.0,"דירת 3 חדרים.
 קומה 4 מתוך 4.
 75 מ""ר בנוי.
 משופצת.
 אופציית הרחבה + בנייה על הגג (השכן כבר בנה)
 בקרבת גנים ובתי ספר.
 קרובה לצירים מרכזיים (זבוטינסקי ודרך אם המושבות).
 כניסה מיידית",1780000,,False,False,False,False,,2025-10-20 18:48:39,2026-09-10T13:56:32+00:00,rrpi51cj,בני ברק,קרית הרצוג,הרב נורוק 9,4,דירה,44673654,
sale,https://www.yad2.co.il/realestate/item/center-and-sharon/zuomfrey,65,3.5,"בבלעדיות !!
למשקיעים שמבינים עניין 
בבני ברק גבול רמת גן 
על רכבת הקלה 
זבוטינסקי 4 בני ברק 
מחולקת ל 2 יחידות מניבות 
כ 7200 ברוטו 
כ 6800 נטו 
דירה עורפית 
אזור אששש לשכירויות 
מחיר מעולה !",1780000,,False,False,False,False,,2026-08-06 01:49:09,2026-09-10T13:56:32+00:00,zuomfrey,בני ברק,הר שלום,דרך זאב ז'בוטינסקי 4,3,דירה,76063391,
